temperature,pression,puissance,vibration,presence,magnetique,infrarouge,type_moteur,panne,anomalie,scenario,rul
304.5,0.017759237187127533,50004.4,1.678,1.0,0.6,309.2,EL_M,0,0,NORMAL,51.0
304.45000000000005,0.02196029776674938,57064.799999999996,1.612,1.0,0.3,309.1,EL_S,0,0,NORMAL,48.0
304.45000000000005,0.026868686868686868,59251.5,1.485,1.0,0.3,309.1,EL_S,0,0,NORMAL,46.0
304.45000000000005,0.027060439560439558,57366.4,1.456,1.0,0.6,309.1,EL_M,0,0,NORMAL,44.0
304.5,0.025731382978723405,58204.8,1.504,1.0,0.3,309.2,EL_S,0,0,NORMAL,41.0
304.54999999999995,0.02971160295103957,66051.3,1.491,1.0,0.3,309.2,EL_S,0,0,NORMAL,39.0
304.54999999999995,0.02177049180327869,50630.00000000001,1.525,1.0,0.9,309.2,EL_L,0,0,NORMAL,253.0
304.6,0.015861284820920977,49076.1,1.759,1.0,0.3,309.2,EL_S,0,0,NORMAL,248.0
304.45000000000005,0.041845018450184505,76828.5,1.355,1.0,0.6,309.1,EL_M,0,0,NORMAL,246.0
304.5,0.04223048327137546,76396.0,1.345,1.0,0.6,309.1,EL_M,0,0,NORMAL,243.0
304.54999999999995,0.018122400475341652,51331.5,1.683,1.0,0.6,309.2,EL_M,0,0,NORMAL,240.0
304.54999999999995,0.020989143546441495,57698.399999999994,1.658,1.0,0.3,309.2,EL_S,0,0,NORMAL,237.0
304.6,0.021966794380587483,53870.399999999994,1.566,1.0,0.3,309.2,EL_S,0,0,NORMAL,235.0
304.70000000000005,0.029884275017018378,64489.1,1.469,1.0,0.6,309.3,EL_M,0,0,NORMAL,233.0
304.85,0.032167352537722904,68380.2,1.458,1.0,0.6,309.5,EL_M,0,0,NORMAL,230.0
304.75,0.012701829924650162,43848.8,1.858,1.0,0.3,309.4,EL_S,0,0,NORMAL,227.0
304.75,0.026103646833013434,63770.399999999994,1.563,1.0,0.9,309.4,EL_L,0,0,NORMAL,225.0
304.75,0.008360579168612797,38323.899999999994,2.141,1.0,0.3,309.4,EL_S,0,0,NORMAL,220.0
304.65,0.031228784792939578,67758.0,1.473,1.0,0.3,309.3,EL_S,0,0,NORMAL,218.0
304.7,0.02570093457943925,57673.0,1.498,1.0,0.9,309.4,EL_L,0,0,NORMAL,216.0
304.75,0.02531887755102041,62249.600000000006,1.568,1.0,0.3,309.4,EL_S,0,0,NORMAL,211.0
304.75,0.016174734356552537,46415.6,1.694,1.0,0.3,309.4,EL_S,0,0,NORMAL,209.0
304.7,0.023815877251501003,53514.3,1.499,1.0,0.3,309.4,EL_S,0,0,NORMAL,207.0
304.75,0.016482236458940012,48591.1,1.717,1.0,0.3,309.5,EL_S,0,0,NORMAL,205.0
304.8,0.029274965800273597,62573.6,1.462,1.0,0.6,309.5,EL_M,0,0,NORMAL,203.0
304.85,0.021010962241169304,56649.0,1.642,1.0,0.3,309.6,EL_S,0,0,NORMAL,200.0
304.85,0.014431818181818181,44704.0,1.76,1.0,0.3,309.6,EL_S,0,0,NORMAL,198.0
304.8,0.019698795180722893,54282.00000000001,1.66,1.0,0.3,309.5,EL_S,0,0,NORMAL,196.0
304.8,0.02607578676942839,63214.200000000004,1.557,1.0,0.3,309.5,EL_S,0,0,NORMAL,194.0
304.9,0.034119278779472954,70946.40000000001,1.442,1.0,0.9,309.6,EL_L,0,0,NORMAL,192.0
304.9,0.03789551140544518,69988.5,1.359,1.0,0.3,309.6,EL_S,0,0,NORMAL,187.0
305.1,0.039120715350223545,70455.0,1.342,1.0,0.3,309.8,EL_S,0,0,NORMAL,185.0
305.15,0.03818815331010453,78638.0,1.435,1.0,0.3,309.9,EL_S,0,0,NORMAL,183.0
305.15,0.023292916400765796,57195.5,1.567,1.0,0.3,309.9,EL_S,0,0,NORMAL,181.0
305.15,0.031613372093023256,59856.0,1.376,1.0,0.3,309.9,EL_S,0,0,NORMAL,179.0
305.15,0.025578321216126902,58553.100000000006,1.513,1.0,0.9,309.9,EL_L,0,0,NORMAL,177.0
305.15,0.00499414748341787,32806.4,2.563,1.0,0.9,309.9,EL_L,1,1,SURCHARGE,172.0
305.25,0.029651545036160423,68597.1,1.521,1.0,0.3,310.0,EL_S,0,0,NORMAL,167.0
305.3,0.020928829915560918,57532.600000000006,1.658,1.0,0.3,310.0,EL_S,0,0,NORMAL,165.0
305.3,0.029880197322057787,60165.6,1.419,1.0,0.9,310.0,EL_L,0,0,NORMAL,163.0
305.3,0.024560216508795668,53651.399999999994,1.478,1.0,0.6,310.0,EL_M,0,0,NORMAL,158.0
305.25,0.030742049469964665,61552.5,1.415,1.0,0.6,310.0,EL_M,0,0,NORMAL,155.0
305.2,0.014887640449438203,47170.0,1.78,1.0,0.6,309.9,EL_M,0,0,NORMAL,152.0
305.04999999999995,0.02972222222222222,61631.99999999999,1.44,1.0,0.6,309.7,EL_M,0,0,NORMAL,149.0
305.1,0.027417127071823207,57485.600000000006,1.448,1.0,0.9,309.8,EL_L,0,0,NORMAL,146.0
305.04999999999995,0.023466666666666667,52800.00000000001,1.5,1.0,0.9,309.7,EL_L,0,0,NORMAL,141.0
305.1,0.021744877726371445,49777.7,1.513,1.0,0.3,309.8,EL_S,0,0,NORMAL,136.0
305.15,0.030672268907563024,62546.399999999994,1.428,1.0,0.3,309.8,EL_S,0,0,NORMAL,134.0
305.15,0.02871690427698574,62307.899999999994,1.473,1.0,0.6,309.8,EL_M,0,0,NORMAL,132.0
305.2,0.0332434254888739,73111.9,1.483,1.0,0.6,309.9,EL_M,0,0,NORMAL,129.0
305.04999999999995,0.02770534550195567,65195.0,1.534,1.0,0.3,309.7,EL_S,0,0,NORMAL,126.0
305.15,0.03950256035113387,73818.0,1.367,1.0,0.3,309.8,EL_S,0,0,NORMAL,124.0
305.04999999999995,0.025153374233128835,54132.299999999996,1.467,1.0,0.3,309.7,EL_S,0,0,NORMAL,122.0
305.04999999999995,0.028360215053763443,62793.600000000006,1.488,1.0,0.6,309.7,EL_M,0,0,NORMAL,120.0
305.04999999999995,0.01792733770101251,50537.9,1.679,1.0,0.3,309.7,EL_S,0,0,NORMAL,117.0
305.1,0.033711852377572744,66927.5,1.409,1.0,0.9,309.8,EL_L,0,0,NORMAL,115.0
305.04999999999995,0.03745427944403804,69990.40000000001,1.367,1.0,0.6,309.7,EL_M,0,0,NORMAL,110.0
305.1,0.04802130898021309,82913.40000000001,1.314,1.0,0.3,309.8,EL_S,0,0,NORMAL,107.0
305.2,0.02702702702702703,59200.0,1.48,1.0,0.3,309.9,EL_S,0,0,NORMAL,105.0
305.1,0.02511297611362169,60256.1,1.549,1.0,0.3,309.8,EL_S,0,0,NORMAL,103.0
305.04999999999995,0.01857566765578635,52740.5,1.685,1.0,0.3,309.7,EL_S,0,0,NORMAL,101.0
305.0,0.0224609375,52992.0,1.536,1.0,0.3,309.6,EL_S,0,0,NORMAL,99.0
305.04999999999995,0.024496426250812216,58020.3,1.539,1.0,0.6,309.7,EL_M,0,0,NORMAL,97.0
305.04999999999995,0.03258670520231214,62418.4,1.384,1.0,0.3,309.7,EL_S,0,0,NORMAL,94.0
305.0,0.018773234200743494,48904.200000000004,1.614,1.0,0.6,309.6,EL_M,0,0,NORMAL,92.0
305.0,0.021194029850746268,59462.5,1.675,1.0,0.6,309.6,EL_M,0,0,NORMAL,89.0
305.04999999999995,0.019169139465875368,54425.49999999999,1.685,1.0,0.6,309.7,EL_M,0,0,NORMAL,86.0
305.0,0.04105339105339105,78863.4,1.386,1.0,0.3,309.6,EL_S,0,0,NORMAL,83.0
304.95000000000005,0.02775537634408602,61454.399999999994,1.488,1.0,0.6,309.6,EL_M,0,0,NORMAL,81.0
304.95000000000005,0.020073891625615764,52942.4,1.624,1.0,0.3,309.6,EL_S,0,0,NORMAL,78.0
304.95000000000005,0.021625000000000002,55360.0,1.6,1.0,0.3,309.6,EL_S,0,0,NORMAL,76.0
304.95000000000005,0.030449591280653953,65619.6,1.468,1.0,0.3,309.6,EL_S,0,0,NORMAL,74.0
304.95000000000005,0.0316376306620209,65149.0,1.435,1.0,0.3,309.6,EL_S,0,0,NORMAL,72.0
304.85,0.02135549872122762,52237.6,1.564,1.0,0.6,309.5,EL_M,0,0,NORMAL,70.0
304.79999999999995,0.04033107599699022,71234.40000000001,1.329,1.0,0.6,309.4,EL_M,0,0,NORMAL,67.0
304.70000000000005,0.02343949044585987,57775.99999999999,1.57,1.0,0.3,309.3,EL_S,0,0,NORMAL,64.0
304.79999999999995,0.03405443126308444,69930.4,1.433,1.0,0.6,309.4,EL_M,0,0,NORMAL,62.0
304.79999999999995,0.024230517354289455,56499.0,1.527,1.0,0.3,309.4,EL_S,0,0,NORMAL,59.0
304.70000000000005,0.034857934857934855,72582.9,1.443,1.0,0.6,309.3,EL_M,0,0,NORMAL,57.0
304.70000000000005,0.019801980198019802,51712.0,1.616,1.0,0.3,309.3,EL_S,0,0,NORMAL,54.0
304.70000000000005,0.018742442563482467,51274.0,1.654,1.0,0.3,309.3,EL_S,0,0,NORMAL,52.0
304.70000000000005,0.016083086053412465,45663.5,1.685,1.0,0.3,309.3,EL_S,0,0,NORMAL,50.0
304.79999999999995,0.033516483516483515,71052.8,1.456,1.0,0.6,309.4,EL_M,0,0,NORMAL,48.0
304.79999999999995,0.0158675799086758,48705.6,1.752,1.0,0.6,309.4,EL_M,0,0,NORMAL,45.0
304.65,0.03546592489568846,73338.0,1.438,1.0,0.6,309.2,EL_M,0,0,NORMAL,42.0
304.6,0.021727917472598324,52268.700000000004,1.551,1.0,0.3,309.1,EL_S,0,0,NORMAL,39.0
304.65,0.01882426516572858,48129.9,1.599,1.0,0.3,309.2,EL_S,0,0,NORMAL,37.0
304.65,0.01945727482678984,58368.4,1.732,1.0,0.6,309.2,EL_M,0,0,NORMAL,35.0
304.65,0.028067700987306064,56436.399999999994,1.418,1.0,0.6,309.2,EL_M,0,0,NORMAL,32.0
304.55,0.03176302640970735,62344.5,1.401,1.0,0.3,309.1,EL_S,0,0,NORMAL,253.0
304.5,0.03555708390646493,75171.8,1.454,1.0,0.3,309.0,EL_S,0,0,NORMAL,251.0
304.6,0.01981651376146789,52974.0,1.635,1.0,0.6,309.2,EL_M,0,0,NORMAL,249.0
304.55,0.027065144392209535,60006.7,1.489,1.0,0.3,309.1,EL_S,0,0,NORMAL,246.0
304.55,0.027713310580204778,59479.0,1.465,1.0,0.3,309.1,EL_S,0,0,NORMAL,244.0
304.55,0.031237183868762817,66859.1,1.463,1.0,0.6,309.1,EL_M,0,0,NORMAL,242.0
304.6,0.022692307692307692,55224.0,1.56,1.0,0.9,309.1,EL_L,0,0,NORMAL,239.0
304.65,0.030536451169188444,64557.6,1.454,1.0,0.6,309.2,EL_M,0,0,NORMAL,234.0
304.65,0.03177822853279243,69513.0,1.479,1.0,0.3,309.1,EL_S,0,0,NORMAL,231.0
304.7,0.03034965034965035,62062.0,1.43,1.0,0.3,309.2,EL_S,0,0,NORMAL,229.0
304.6,0.024787997390737115,58254.0,1.533,1.0,0.6,309.1,EL_M,0,0,NORMAL,227.0
304.55,0.03903133903133903,76939.2,1.404,1.0,0.3,309.0,EL_S,0,0,NORMAL,224.0
304.5,0.024806201550387597,59443.2,1.548,1.0,0.6,308.9,EL_M,0,0,NORMAL,222.0
304.55,0.020471464019851116,53196.0,1.612,1.0,0.6,309.0,EL_M,0,0,NORMAL,219.0
304.6,0.01900121802679659,51230.4,1.642,1.0,0.6,309.0,EL_M,0,0,NORMAL,216.0
304.65,0.030014224751066857,59333.200000000004,1.406,1.0,0.6,309.1,EL_M,0,0,NORMAL,213.0
304.75,0.01978575929426591,49831.799999999996,1.587,1.0,0.3,309.2,EL_S,0,0,NORMAL,210.0
304.75,0.034897360703812316,64926.4,1.364,1.0,0.6,309.2,EL_M,0,0,NORMAL,208.0
304.75,0.03515731874145007,75146.8,1.462,1.0,0.3,309.2,EL_S,0,0,NORMAL,205.0
304.75,0.019648271679805943,53427.6,1.649,1.0,0.3,309.2,EL_S,0,0,NORMAL,203.0
304.79999999999995,0.016552511415525113,50808.0,1.752,1.0,0.3,309.2,EL_S,0,0,NORMAL,201.0
304.85,0.036676217765042984,71475.2,1.396,1.0,0.9,309.3,EL_L,0,0,NORMAL,199.0
304.95,0.007480495640201928,35517.700000000004,2.179,1.0,0.6,309.4,EL_M,0,0,NORMAL,194.0
305.0,0.016696914700544466,45622.8,1.653,1.0,0.3,309.5,EL_S,0,0,NORMAL,191.0
305.05,0.010567901234567901,43335.0,2.025,1.0,0.3,309.5,EL_S,0,0,NORMAL,189.0
305.1,0.03758765778401122,76433.6,1.426,1.0,0.3,309.6,EL_S,0,0,NORMAL,187.0
305.1,0.02554890219560878,57715.2,1.503,1.0,0.6,309.6,EL_M,0,0,NORMAL,185.0
305.15,0.023934426229508195,55662.5,1.525,1.0,0.6,309.6,EL_M,0,0,NORMAL,182.0
305.1,0.03450456781447646,69869.3,1.423,1.0,0.3,309.6,EL_S,0,0,NORMAL,179.0
305.2,0.031149825783972126,64144.50000000001,1.435,1.0,0.6,309.7,EL_M,0,0,NORMAL,177.0
305.05,0.024414715719063545,54567.5,1.495,1.0,0.9,309.5,EL_L,0,0,NORMAL,174.0
305.05,0.021708413615928065,52626.6,1.557,1.0,0.6,309.5,EL_M,0,0,NORMAL,169.0
305.0,0.027611940298507463,59991.8,1.474,1.0,0.3,309.4,EL_S,0,0,NORMAL,166.0
304.9,0.031399317406143344,67390.0,1.465,1.0,0.3,309.3,EL_S,0,0,NORMAL,164.0
304.9,0.02196349905601007,55456.1,1.589,1.0,0.6,309.3,EL_M,0,0,NORMAL,162.0
304.9,0.031728813559322035,69030.0,1.475,1.0,0.3,309.3,EL_S,0,0,NORMAL,159.0
305.0,0.02995839112343967,62294.4,1.442,1.0,0.3,309.4,EL_S,0,0,NORMAL,157.0
305.0,0.02313624678663239,56016.0,1.556,1.0,0.3,309.4,EL_S,0,0,NORMAL,155.0
305.0,0.03178947368421053,64552.49999999999,1.425,1.0,0.3,309.3,EL_S,0,0,NORMAL,153.0
305.0,0.024240506329113922,60513.99999999999,1.58,1.0,0.3,309.3,EL_S,0,0,NORMAL,151.0
305.1,0.027611940298507463,59991.8,1.474,1.0,0.9,309.4,EL_L,0,0,NORMAL,149.0
305.1,0.025789120214909336,57177.6,1.489,1.0,0.3,309.4,EL_S,0,0,NORMAL,144.0
305.1,0.0105344295991778,39893.0,1.946,1.0,0.3,309.4,EL_S,0,0,NORMAL,142.0
305.1,0.04649776453055141,83740.8,1.342,1.0,0.6,309.4,EL_M,1,1,SURCHAUFFE,140.0
305.2,0.015244596131968146,47114.4,1.758,1.0,0.6,309.5,EL_M,0,0,NORMAL,137.0
305.15,0.014849187935034803,44134.4,1.724,1.0,0.6,309.4,EL_M,0,0,NORMAL,134.0
305.25,0.03391608391608392,69355.0,1.43,1.0,0.3,309.5,EL_S,0,0,NORMAL,131.0
305.2,0.021836228287841195,56742.4,1.612,1.0,0.3,309.5,EL_S,0,0,NORMAL,129.0
305.2,0.029543907420013615,63754.6,1.469,1.0,0.9,309.5,EL_L,0,0,NORMAL,127.0
305.25,0.030635838150289016,58681.6,1.384,1.0,0.3,309.6,EL_S,0,0,NORMAL,122.0
305.3,0.016299303944315547,48444.4,1.724,1.0,0.3,309.6,EL_S,0,0,NORMAL,120.0
305.3,0.03435934144595562,67056.0,1.397,1.0,0.6,309.6,EL_M,0,0,NORMAL,118.0
305.3,0.0205919395465995,51927.600000000006,1.588,1.0,0.6,309.6,EL_M,0,0,NORMAL,115.0
305.35,0.02861035422343324,61656.0,1.468,1.0,0.3,309.7,EL_S,0,0,NORMAL,112.0
305.4,0.019510664993726477,49573.4,1.594,1.0,0.6,309.8,EL_M,0,0,NORMAL,110.0
305.35,0.026009265387160817,59382.299999999996,1.511,1.0,0.6,309.7,EL_M,0,0,NORMAL,107.0
305.45000000000005,0.026054922973878097,58077.7,1.493,1.0,0.3,309.8,EL_S,0,0,NORMAL,104.0
305.5,0.01579871269748391,46143.0,1.709,1.0,0.9,309.8,EL_L,0,0,NORMAL,102.0
305.35,0.024050632911392405,54186.1,1.501,1.0,0.3,309.6,EL_S,0,0,NORMAL,97.0
305.4,0.018465227817745802,51374.4,1.668,1.0,0.3,309.7,EL_S,0,0,NORMAL,95.0
305.35,0.03255659121171771,73447.8,1.502,1.0,0.3,309.6,EL_S,0,0,NORMAL,93.0
305.35,0.0453416149068323,75219.2,1.288,1.0,0.6,309.7,EL_M,0,0,NORMAL,91.0
305.35,0.028772635814889334,63963.9,1.491,1.0,0.3,309.7,EL_S,0,0,NORMAL,88.0
305.45000000000005,0.026069782751810402,60152.4,1.519,1.0,0.3,309.8,EL_S,0,0,NORMAL,86.0
305.54999999999995,0.009929435483870968,39084.799999999996,1.984,1.0,0.3,309.9,EL_S,0,0,NORMAL,84.0
305.54999999999995,0.020024345709068775,54054.7,1.643,1.0,0.3,309.9,EL_S,0,0,NORMAL,82.0
305.6,0.019446153846153846,51350.0,1.625,1.0,0.6,310.0,EL_M,0,0,NORMAL,80.0
305.65,0.0086073500967118,36810.4,2.068,1.0,0.6,310.0,EL_M,0,0,NORMAL,77.0
305.70000000000005,0.027025187202178353,58319.3,1.469,1.0,0.9,310.1,EL_L,0,0,NORMAL,74.0
305.70000000000005,0.02329910141206675,56555.399999999994,1.558,1.0,0.3,310.1,EL_S,0,0,NORMAL,69.0
305.65,0.040773809523809525,73651.2,1.344,1.0,0.3,310.0,EL_S,0,0,NORMAL,67.0
305.70000000000005,0.030309278350515466,64165.5,1.455,1.0,0.9,310.1,EL_L,0,0,NORMAL,65.0
305.70000000000005,0.03955719557195572,72628.0,1.355,1.0,0.3,310.1,EL_S,0,0,NORMAL,60.0
305.70000000000005,0.04475965327029156,72079.2,1.269,1.0,0.3,310.1,EL_S,1,1,USURE_GENERALE,58.0
305.65,0.026774193548387098,64325.0,1.55,1.0,0.3,310.0,EL_S,0,0,NORMAL,56.0
305.70000000000005,0.024786885245901637,57644.99999999999,1.525,1.0,0.6,310.1,EL_M,0,0,NORMAL,54.0
305.65,0.01910377358490566,54950.399999999994,1.696,1.0,0.6,310.0,EL_M,0,0,NORMAL,51.0
305.75,0.011254517294785752,42226.6,1.937,1.0,0.3,310.1,EL_S,0,0,NORMAL,48.0
305.7,0.01900532859680284,54216.9,1.689,1.0,0.6,310.0,EL_M,0,0,NORMAL,46.0
305.65,0.01933458882611425,49064.4,1.593,1.0,0.6,310.0,EL_M,0,0,NORMAL,43.0
305.6,0.023003194888178913,56340.0,1.565,1.0,0.6,309.9,EL_M,0,0,NORMAL,40.0
305.65,0.018858858858858858,52281.0,1.665,1.0,0.3,310.0,EL_S,0,0,NORMAL,253.0
305.65,0.02369451697127937,55611.6,1.532,1.0,0.9,310.0,EL_L,0,0,NORMAL,251.0
305.65,0.028442280945757997,58814.2,1.438,1.0,0.3,310.0,EL_S,0,0,NORMAL,246.0
305.70000000000005,0.027171783148269107,63689.6,1.531,1.0,0.3,310.1,EL_S,0,0,NORMAL,244.0
305.65,0.027091633466135457,61444.799999999996,1.506,1.0,0.3,310.0,EL_S,0,0,NORMAL,242.0
305.54999999999995,0.037916063675832126,72416.8,1.382,1.0,0.3,309.9,EL_S,0,0,NORMAL,240.0
305.54999999999995,0.03489010989010989,73964.8,1.456,1.0,0.6,309.9,EL_M,0,0,NORMAL,238.0
305.6,0.03155709342560554,65892.0,1.445,1.0,0.6,310.0,EL_M,0,0,NORMAL,235.0
305.54999999999995,0.026996699669966994,61963.5,1.515,1.0,0.3,309.9,EL_S,0,0,NORMAL,232.0
305.54999999999995,0.03140096618357488,65929.5,1.449,1.0,0.3,309.9,EL_S,0,0,NORMAL,230.0
305.54999999999995,0.03722466960352423,69053.40000000001,1.362,1.0,0.9,309.9,EL_L,0,0,NORMAL,228.0
305.54999999999995,0.017605216360403082,50103.9,1.687,1.0,0.3,309.9,EL_S,0,0,NORMAL,223.0
305.6,0.02323856613102596,60836.8,1.618,1.0,0.3,310.0,EL_S,0,0,NORMAL,221.0
305.65,0.02092426187419769,50790.8,1.558,1.0,0.6,310.1,EL_M,0,0,NORMAL,219.0
305.70000000000005,0.01865222623345367,51522.0,1.662,1.0,0.3,310.1,EL_S,0,0,NORMAL,216.0
305.65,0.04370656370656371,73297.0,1.295,1.0,0.6,310.1,EL_M,0,0,NORMAL,214.0
305.7,0.030541516245487364,58585.49999999999,1.385,1.0,0.3,310.2,EL_S,0,0,NORMAL,211.0
305.65,0.030764029749830966,67294.5,1.479,1.0,0.6,310.1,EL_M,0,0,NORMAL,209.0
305.8,0.03164285714285714,62019.99999999999,1.4,1.0,0.3,310.3,EL_S,0,0,NORMAL,206.0
305.75,0.04016212232866617,73956.5,1.357,1.0,0.6,310.3,EL_M,0,0,NORMAL,204.0
305.65,0.020579360289680146,56503.700000000004,1.657,1.0,0.3,310.2,EL_S,0,0,NORMAL,201.0
305.65,0.029010695187165775,64926.4,1.496,1.0,0.3,310.2,EL_S,0,0,NORMAL,199.0
305.75,0.031327048585931834,59572.8,1.379,1.0,0.6,310.3,EL_M,0,0,NORMAL,197.0
305.75,0.024935400516795866,59752.8,1.548,1.0,0.3,310.3,EL_S,0,0,NORMAL,194.0
305.75,0.02541694462975317,57111.9,1.499,1.0,0.3,310.3,EL_S,0,0,NORMAL,192.0
305.9,0.03294964028776978,63661.99999999999,1.39,1.0,0.3,310.5,EL_S,0,0,NORMAL,190.0
305.85,0.02496749024707412,59059.2,1.538,1.0,0.9,310.4,EL_L,0,0,NORMAL,188.0
305.9,0.03494505494505495,65110.50000000001,1.365,1.0,0.3,310.5,EL_S,0,0,NORMAL,183.0
305.9,0.032335329341317366,73045.8,1.503,1.0,0.3,310.5,EL_S,0,0,NORMAL,181.0
305.79999999999995,0.035899280575539566,69361.0,1.39,1.0,0.3,310.4,EL_S,0,0,NORMAL,179.0
305.75,0.030527722110888444,68412.90000000001,1.497,1.0,0.3,310.3,EL_S,0,0,NORMAL,177.0
305.85,0.03062777425491439,76169.09999999999,1.577,1.0,0.6,310.4,EL_M,0,0,NORMAL,175.0
305.95,0.03791899441340782,77757.59999999999,1.432,1.0,0.3,310.5,EL_S,0,0,NORMAL,172.0
305.95,0.025527831094049904,62363.7,1.563,1.0,0.6,310.5,EL_M,0,0,NORMAL,170.0
305.9,0.030286113049546405,62192.2,1.433,1.0,0.3,310.4,EL_S,0,0,NORMAL,167.0
305.85,0.03619942196531792,69338.40000000001,1.384,1.0,0.3,310.4,EL_S,0,0,NORMAL,165.0
305.85,0.03469539375928678,62858.200000000004,1.346,1.0,0.3,310.4,EL_S,0,0,NORMAL,163.0
305.85,0.03063742289239205,65217.3,1.459,1.0,0.3,310.4,EL_S,0,0,NORMAL,161.0
305.9,0.017632702867602195,47367.1,1.639,1.0,0.3,310.4,EL_S,0,0,NORMAL,159.0
305.9,0.018364997121473804,55410.299999999996,1.737,1.0,0.3,310.4,EL_S,0,0,NORMAL,157.0
305.95,0.02921423774345198,64771.5,1.489,1.0,0.3,310.5,EL_S,0,0,NORMAL,155.0
306.05,0.028820375335120642,64156.0,1.492,1.0,0.6,310.6,EL_M,0,0,NORMAL,153.0
305.95,0.04979457682826623,73750.2,1.217,1.0,0.6,310.5,EL_M,0,0,NORMAL,150.0
306.0,0.01754278728606357,46953.2,1.636,1.0,0.3,310.5,EL_S,0,0,NORMAL,147.0
305.9,0.03461002785515321,71369.2,1.436,1.0,0.3,310.4,EL_S,0,0,NORMAL,145.0
305.9,0.018117229129662522,51683.4,1.689,1.0,0.3,310.4,EL_S,0,0,NORMAL,143.0
306.0,0.007164700742682393,37539.6,2.289,1.0,0.3,310.5,EL_S,0,0,NORMAL,141.0
306.05,0.026938239159001315,62402.0,1.522,1.0,0.3,310.6,EL_S,0,0,NORMAL,139.0
306.0,0.03915618060695781,71467.9,1.351,1.0,0.3,310.5,EL_S,0,0,NORMAL,137.0
306.0,0.023096286972938956,58316.3,1.589,1.0,0.3,310.5,EL_S,0,0,NORMAL,135.0
306.05,0.02160963244613435,53809.8,1.578,1.0,0.3,310.6,EL_S,0,0,NORMAL,133.0
306.05,0.02123503465658475,53481.9,1.587,1.0,0.3,310.6,EL_S,0,0,NORMAL,131.0
306.05,0.010295616717635066,39632.4,1.962,1.0,0.3,310.6,EL_S,0,0,NORMAL,129.0
306.05,0.005838815789473684,34534.4,2.432,1.0,0.6,310.6,EL_M,0,0,NORMAL,127.0
306.1,0.03095909732016925,62250.2,1.418,1.0,0.3,310.6,EL_S,0,0,NORMAL,124.0
306.15,0.01764705882352941,49985.1,1.683,1.0,0.3,310.7,EL_S,0,0,NORMAL,122.0
306.25,0.03660649819494585,70219.5,1.385,1.0,0.3,310.8,EL_S,0,0,NORMAL,120.0
306.25,0.028543938422065426,69375.5,1.559,1.0,0.3,310.8,EL_S,0,0,NORMAL,118.0
306.25,0.01891083183722322,52803.600000000006,1.671,1.0,0.6,310.8,EL_M,0,0,NORMAL,116.0
306.20000000000005,0.036857781087118395,66478.5,1.343,1.0,0.6,310.8,EL_M,0,0,NORMAL,113.0
306.20000000000005,0.022093023255813957,52941.600000000006,1.548,1.0,0.6,310.8,EL_M,0,0,NORMAL,110.0
306.29999999999995,0.018299120234604106,53196.0,1.705,1.0,0.3,310.9,EL_S,0,0,NORMAL,107.0
306.20000000000005,0.02306188925081433,54339.0,1.535,1.0,0.3,310.8,EL_S,0,0,NORMAL,105.0
306.20000000000005,0.021803069053708442,53332.4,1.564,1.0,0.3,310.8,EL_S,0,0,NORMAL,103.0
306.25,0.027086092715231786,61759.0,1.51,1.0,0.6,310.9,EL_M,0,0,NORMAL,101.0
306.25,0.03029490616621984,67438.40000000001,1.492,1.0,0.3,310.9,EL_S,0,0,NORMAL,98.0
306.15,0.030371900826446283,64033.200000000004,1.452,1.0,0.6,310.8,EL_M,0,0,NORMAL,96.0
306.04999999999995,0.03912716328066215,69108.0,1.329,1.0,0.9,310.7,EL_L,0,0,NORMAL,93.0
306.15,0.037916063675832126,72416.8,1.382,1.0,0.3,310.8,EL_S,0,0,NORMAL,88.0
306.15,0.02235872235872236,59259.2,1.628,1.0,0.6,310.8,EL_M,0,0,NORMAL,86.0
306.04999999999995,0.016354044548651817,47597.399999999994,1.706,1.0,0.3,310.7,EL_S,0,0,NORMAL,83.0
306.0,0.021392722710163112,54355.4,1.594,1.0,0.3,310.7,EL_S,0,0,NORMAL,81.0
306.0,0.013798977853492335,42792.3,1.761,1.0,0.3,310.7,EL_S,0,0,NORMAL,79.0
305.95000000000005,0.027338129496402876,63912.2,1.529,1.0,0.3,310.6,EL_S,0,0,NORMAL,77.0
306.0,0.026566579634464755,62352.4,1.532,1.0,0.6,310.7,EL_M,0,0,NORMAL,75.0
306.04999999999995,0.01661685594739988,46509.4,1.673,1.0,0.3,310.7,EL_S,0,0,NORMAL,72.0
306.1,0.048715953307393,80441.0,1.285,1.0,0.3,310.8,EL_S,1,1,USURE_GENERALE,70.0
306.1,0.018690476190476188,52752.0,1.68,1.0,0.3,310.8,EL_S,0,0,NORMAL,68.0
306.1,0.021490683229813665,55706.0,1.61,1.0,0.3,310.8,EL_S,0,0,NORMAL,66.0
306.25,0.019362745098039216,51571.200000000004,1.632,1.0,0.3,310.9,EL_S,0,0,NORMAL,64.0
306.25,0.025785760102629892,62671.8,1.559,1.0,0.3,310.9,EL_S,0,0,NORMAL,62.0
306.15,0.03584491587417703,66983.0,1.367,1.0,0.3,310.8,EL_S,0,0,NORMAL,60.0
306.20000000000005,0.04265682656826568,78319.0,1.355,1.0,0.3,310.8,EL_S,1,1,USURE_GENERALE,58.0
306.15,0.03656294200848657,73103.8,1.414,1.0,0.9,310.7,EL_L,0,0,NORMAL,56.0
